sale_id,date,store_id,product_id,quantity_sold,unit_price,discount_pct,total_amount
SL0026905,2025-11-01,ST03,P011,1,151.69,0.0,151.69
SL0026906,2025-11-01,ST04,P011,1,151.69,0.0,151.69
SL0026907,2025-11-01,ST05,P011,2,151.69,0.1,273.04
SL0026908,2025-11-01,ST01,P012,2,125.68,0.0,251.36
SL0026909,2025-11-01,ST02,P012,1,125.68,0.0,125.68
SL0026910,2025-11-01,ST03,P012,3,125.68,0.0,377.04
SL0026911,2025-11-01,ST04,P012,7,125.68,0.0,879.76
SL0026912,2025-11-01,ST05,P012,1,125.68,0.15,106.83
SL0026913,2025-11-01,ST01,P013,3,180.45,0.0,541.35
SL0026914,2025-11-01,ST02,P013,1,180.45,0.1,162.4
SL0026915,2025-11-01,ST03,P013,1,180.45,0.0,180.45
SL0026916,2025-11-01,ST04,P013,1,180.45,0.0,180.45
SL0026917,2025-11-01,ST05,P013,2,180.45,0.0,360.9
SL0026918,2025-11-01,ST01,P014,1,419.58,0.0,419.58
SL0026919,2025-11-01,ST02,P014,4,419.58,0.2,1342.66
SL0026920,2025-11-01,ST03,P014,3,419.58,0.1,1132.87
SL0026921,2025-11-01,ST04,P014,1,419.58,0.0,419.58
SL0026922,2025-11-01,ST01,P015,1,38.69,0.0,38.69
SL0026923,2025-11-01,ST02,P015,3,38.69,0.0,116.07
SL0026924,2025-11-01,ST03,P015,2,38.69,0.0,77.38
SL0026925,2025-11-01,ST01,P016,1,384.31,0.0,384.31
SL0026926,2025-11-01,ST02,P016,4,384.31,0.15,1306.65
SL0026927,2025-11-01,ST03,P016,1,384.31,0.0,384.31
SL0026928,2025-11-01,ST04,P016,2,384.31,0.15,653.33
SL0026929,2025-11-01,ST05,P016,1,384.31,0.0,384.31
SL0026930,2025-11-01,ST01,P017,2,63.29,0.2,101.26
SL0026931,2025-11-01,ST03,P017,4,63.29,0.0,253.16
SL0026932,2025-11-01,ST04,P017,1,63.29,0.0,63.29
SL0026933,2025-11-01,ST05,P017,1,63.29,0.15,53.8
SL0026934,2025-11-01,ST02,P020,1,77.4,0.0,77.4
SL0026935,2025-11-01,ST03,P020,1,77.4,0.0,77.4
SL0026936,2025-11-01,ST05,P020,2,77.4,0.0,154.8
SL0026937,2025-11-01,ST01,P021,7,56.27,0.0,393.89
SL0026938,2025-11-01,ST04,P021,1,56.27,0.0,56.27
SL0026939,2025-11-01,ST02,P022,2,211.96,0.0,423.92
SL0026940,2025-11-01,ST04,P022,5,211.96,0.0,1059.8
SL0026941,2025-11-01,ST05,P022,3,211.96,0.1,572.29
SL0026942,2025-11-01,ST01,P023,1,74.49,0.0,74.49
SL0026943,2025-11-01,ST02,P023,2,74.49,0.0,148.98
SL0026944,2025-11-01,ST04,P023,3,74.49,0.0,223.47
SL0026945,2025-11-01,ST01,P024,7,97.74,0.0,684.18
SL0026946,2025-11-01,ST02,P024,3,97.74,0.0,293.22
SL0026947,2025-11-01,ST03,P024,5,97.74,0.1,439.83
SL0026948,2025-11-01,ST04,P024,7,97.74,0.0,684.18
SL0026949,2025-11-01,ST05,P024,16,97.74,0.0,1563.84
SL0026950,2025-11-01,ST01,P025,1,28.92,0.0,28.92
SL0026951,2025-11-01,ST03,P025,2,28.92,0.0,57.84
SL0026952,2025-11-01,ST04,P025,1,28.92,0.0,28.92
SL0026953,2025-11-01,ST05,P025,1,28.92,0.0,28.92
SL0026954,2025-11-01,ST01,P026,12,309.01,0.15,3151.9
SL0026955,2025-11-01,ST02,P026,2,309.01,0.1,556.22
SL0026956,2025-11-01,ST03,P026,2,309.01,0.0,618.02
SL0026957,2025-11-01,ST04,P026,2,309.01,0.15,525.32
SL0026958,2025-11-01,ST03,P027,2,374.73,0.0,749.46
SL0026959,2025-11-01,ST04,P027,1,374.73,0.0,374.73
SL0026960,2025-11-01,ST05,P027,1,374.73,0.0,374.73
SL0026961,2025-11-01,ST01,P028,3,402.15,0.0,1206.45
SL0026962,2025-11-01,ST02,P028,2,402.15,0.0,804.3
SL0026963,2025-11-01,ST03,P028,7,402.15,0.0,2815.05
SL0026964,2025-11-01,ST04,P028,1,402.15,0.0,402.15
SL0026965,2025-11-01,ST05,P028,2,402.15,0.15,683.66
SL0026966,2025-11-01,ST05,P029,1,267.81,0.0,267.81
SL0026967,2025-11-01,ST01,P030,2,114.88,0.0,229.76
SL0026968,2025-11-01,ST03,P030,1,114.88,0.0,114.88
SL0026969,2025-11-01,ST05,P030,2,114.88,0.0,229.76
SL0026970,2025-11-01,ST01,P031,1,364.57,0.2,291.66
SL0026971,2025-11-01,ST03,P032,1,152.52,0.0,152.52
SL0026972,2025-11-01,ST01,P033,3,96.03,0.0,288.09
SL0026973,2025-11-01,ST03,P033,1,96.03,0.0,96.03
SL0026974,2025-11-01,ST05,P033,2,96.03,0.0,192.06
SL0026975,2025-11-01,ST01,P034,2,186.14,0.15,316.44
SL0026976,2025-11-01,ST04,P034,4,186.14,0.0,744.56
SL0026977,2025-11-01,ST05,P034,3,186.14,0.2,446.74
SL0026978,2025-11-01,ST01,P035,5,235.26,0.0,1176.3
SL0026979,2025-11-01,ST03,P035,5,235.26,0.0,1176.3
SL0026980,2025-11-01,ST04,P035,1,235.26,0.15,199.97
SL0026981,2025-11-01,ST05,P035,10,235.26,0.1,2117.34
SL0026982,2025-11-01,ST01,P036,2,241.71,0.0,483.42
SL0026983,2025-11-01,ST03,P036,1,241.71,0.1,217.54
SL0026984,2025-11-01,ST05,P036,3,241.71,0.0,725.13
SL0026985,2025-11-01,ST01,P037,1,156.54,0.0,156.54
SL0026986,2025-11-01,ST02,P037,1,156.54,0.0,156.54
SL0026987,2025-11-01,ST02,P038,1,332.44,0.0,332.44
SL0026988,2025-11-01,ST01,P039,4,126.2,0.0,504.8
SL0026989,2025-11-01,ST03,P039,1,126.2,0.15,107.27
SL0026990,2025-11-01,ST01,P040,1,355.4,0.0,355.4
SL0026991,2025-11-01,ST03,P040,2,355.4,0.0,710.8
SL0026992,2025-11-01,ST04,P040,1,355.4,0.0,355.4
SL0026993,2025-11-02,ST01,P001,1,189.35,0.0,189.35
SL0026994,2025-11-02,ST02,P001,1,189.35,0.2,151.48
SL0026995,2025-11-02,ST03,P001,3,189.35,0.0,568.05
SL0026996,2025-11-02,ST04,P001,1,189.35,0.15,160.95
SL0026997,2025-11-02,ST01,P002,5,231.35,0.0,1156.75
SL0026998,2025-11-02,ST02,P002,1,231.35,0.0,231.35
SL0026999,2025-11-02,ST03,P002,2,231.35,0.2,370.16
SL0027000,2025-11-02,ST04,P002,5,231.35,0.15,983.24
SL0027001,2025-11-02,ST05,P002,3,231.35,0.0,694.05
SL0027002,2025-11-02,ST01,P003,1,346.79,0.0,346.79
SL0027003,2025-11-02,ST01,P004,4,422.17,0.0,1688.68
SL0027004,2025-11-02,ST03,P004,4,422.17,0.0,1688.68
SL0027005,2025-11-02,ST04,P004,1,422.17,0.1,379.95
SL0027006,2025-11-02,ST01,P005,7,83.01,0.0,581.07
SL0027007,2025-11-02,ST02,P005,2,83.01,0.0,166.02
SL0027008,2025-11-02,ST05,P005,1,83.01,0.0,83.01
SL0027009,2025-11-02,ST02,P006,1,135.12,0.0,135.12
SL0027010,2025-11-02,ST05,P006,1,135.12,0.0,135.12
SL0027011,2025-11-02,ST02,P007,3,152.45,0.0,457.35
SL0027012,2025-11-02,ST03,P007,2,152.45,0.0,304.9
SL0027013,2025-11-02,ST04,P007,1,152.45,0.0,152.45
SL0027014,2025-11-02,ST01,P008,3,188.95,0.0,566.85
SL0027015,2025-11-02,ST02,P008,3,188.95,0.0,566.85
SL0027016,2025-11-02,ST04,P008,1,188.95,0.0,188.95
SL0027017,2025-11-02,ST05,P008,1,188.95,0.0,188.95
SL0027018,2025-11-02,ST01,P009,1,145.99,0.0,145.99
SL0027019,2025-11-02,ST03,P009,1,145.99,0.0,145.99
SL0027020,2025-11-02,ST04,P009,1,145.99,0.0,145.99
SL0027021,2025-11-02,ST05,P009,2,145.99,0.0,291.98
SL0027022,2025-11-02,ST02,P010,2,128.04,0.2,204.86
SL0027023,2025-11-02,ST05,P010,1,128.04,0.0,128.04
SL0027024,2025-11-02,ST01,P011,9,151.69,0.0,1365.21
SL0027025,2025-11-02,ST02,P011,2,151.69,0.0,303.38
SL0027026,2025-11-02,ST03,P011,4,151.69,0.0,606.76
SL0027027,2025-11-02,ST05,P011,1,151.69,0.2,121.35
SL0027028,2025-11-02,ST01,P012,2,125.68,0.0,251.36
SL0027029,2025-11-02,ST03,P012,3,125.68,0.0,377.04
SL0027030,2025-11-02,ST04,P012,2,125.68,0.0,251.36
SL0027031,2025-11-02,ST05,P012,10,125.68,0.1,1131.12
SL0027032,2025-11-02,ST01,P013,1,180.45,0.0,180.45
SL0027033,2025-11-02,ST01,P014,1,419.58,0.15,356.64
SL0027034,2025-11-02,ST02,P014,2,419.58,0.2,671.33
SL0027035,2025-11-02,ST03,P014,1,419.58,0.2,335.66
SL0027036,2025-11-02,ST04,P014,1,419.58,0.0,419.58
SL0027037,2025-11-02,ST01,P015,1,38.69,0.15,32.89
SL0027038,2025-11-02,ST02,P015,2,38.69,0.0,77.38
SL0027039,2025-11-02,ST03,P015,4,38.69,0.0,154.76
SL0027040,2025-11-02,ST05,P015,2,38.69,0.15,65.77
SL0027041,2025-11-02,ST01,P016,2,384.31,0.0,768.62
SL0027042,2025-11-02,ST02,P016,1,384.31,0.0,384.31
SL0027043,2025-11-02,ST03,P016,2,384.31,0.0,768.62
SL0027044,2025-11-02,ST05,P016,2,384.31,0.0,768.62
SL0027045,2025-11-02,ST01,P017,4,63.29,0.0,253.16
SL0027046,2025-11-02,ST04,P017,3,63.29,0.0,189.87
SL0027047,2025-11-02,ST05,P017,5,63.29,0.1,284.8
SL0027048,2025-11-02,ST01,P018,1,102.27,0.2,81.82
SL0027049,2025-11-02,ST01,P019,1,319.37,0.0,319.37
SL0027050,2025-11-02,ST02,P019,1,319.37,0.0,319.37
SL0027051,2025-11-02,ST05,P019,1,319.37,0.2,255.5
SL0027052,2025-11-02,ST01,P020,5,77.4,0.0,387.0
SL0027053,2025-11-02,ST02,P020,2,77.4,0.15,131.58
SL0027054,2025-11-02,ST05,P020,1,77.4,0.0,77.4
SL0027055,2025-11-02,ST01,P021,3,56.27,0.0,168.81
SL0027056,2025-11-02,ST02,P021,2,56.27,0.0,112.54
SL0027057,2025-11-02,ST05,P021,3,56.27,0.0,168.81
SL0027058,2025-11-02,ST02,P022,5,211.96,0.0,1059.8
SL0027059,2025-11-02,ST03,P022,1,211.96,0.0,211.96
SL0027060,2025-11-02,ST05,P022,1,211.96,0.0,211.96
SL0027061,2025-11-02,ST01,P023,1,74.49,0.0,74.49
SL0027062,2025-11-02,ST02,P023,3,74.49,0.0,223.47
SL0027063,2025-11-02,ST03,P023,9,74.49,0.0,670.41
SL0027064,2025-11-02,ST04,P023,2,74.49,0.0,148.98
SL0027065,2025-11-02,ST01,P024,4,97.74,0.0,390.96
SL0027066,2025-11-02,ST02,P024,4,97.74,0.0,390.96
SL0027067,2025-11-02,ST03,P024,6,97.74,0.0,586.44
SL0027068,2025-11-02,ST04,P024,1,97.74,0.0,97.74
SL0027069,2025-11-02,ST05,P024,4,97.74,0.15,332.32
SL0027070,2025-11-02,ST02,P025,2,28.92,0.0,57.84
SL0027071,2025-11-02,ST03,P025,1,28.92,0.0,28.92
SL0027072,2025-11-02,ST04,P025,1,28.92,0.0,28.92
SL0027073,2025-11-02,ST05,P025,1,28.92,0.0,28.92
SL0027074,2025-11-02,ST01,P026,1,309.01,0.0,309.01
SL0027075,2025-11-02,ST02,P026,1,309.01,0.0,309.01
SL0027076,2025-11-02,ST03,P026,3,309.01,0.0,927.03
SL0027077,2025-11-02,ST05,P026,1,309.01,0.0,309.01
SL0027078,2025-11-02,ST01,P027,1,374.73,0.0,374.73
SL0027079,2025-11-02,ST03,P027,1,374.73,0.0,374.73
SL0027080,2025-11-02,ST04,P027,1,374.73,0.2,299.78
SL0027081,2025-11-02,ST02,P028,2,402.15,0.0,804.3
SL0027082,2025-11-02,ST04,P028,2,402.15,0.0,804.3
SL0027083,2025-11-02,ST05,P028,5,402.15,0.1,1809.68
SL0027084,2025-11-02,ST02,P030,1,114.88,0.0,114.88
SL0027085,2025-11-02,ST05,P030,2,114.88,0.0,229.76
SL0027086,2025-11-02,ST02,P031,1,364.57,0.0,364.57
SL0027087,2025-11-02,ST01,P032,1,152.52,0.1,137.27
SL0027088,2025-11-02,ST01,P033,1,96.03,0.15,81.63
SL0027089,2025-11-02,ST02,P033,1,96.03,0.0,96.03
SL0027090,2025-11-02,ST03,P033,1,96.03,0.0,96.03
SL0027091,2025-11-02,ST04,P033,1,96.03,0.0,96.03
SL0027092,2025-11-02,ST05,P033,7,96.03,0.0,672.21
SL0027093,2025-11-02,ST02,P034,3,186.14,0.0,558.42
SL0027094,2025-11-02,ST03,P034,2,186.14,0.0,372.28
SL0027095,2025-11-02,ST05,P034,2,186.14,0.0,372.28
SL0027096,2025-11-02,ST03,P035,1,235.26,0.0,235.26
SL0027097,2025-11-02,ST04,P035,2,235.26,0.0,470.52
SL0027098,2025-11-02,ST05,P035,3,235.26,0.0,705.78
SL0027099,2025-11-02,ST03,P036,1,241.71,0.1,217.54
SL0027100,2025-11-02,ST05,P036,2,241.71,0.0,483.42
SL0027101,2025-11-02,ST01,P037,3,156.54,0.0,469.62
SL0027102,2025-11-02,ST04,P037,1,156.54,0.0,156.54
SL0027103,2025-11-02,ST05,P037,1,156.54,0.0,156.54
SL0027104,2025-11-02,ST05,P038,3,332.44,0.0,997.32
SL0027105,2025-11-02,ST02,P039,1,126.2,0.0,126.2
SL0027106,2025-11-02,ST01,P040,3,355.4,0.0,1066.2
SL0027107,2025-11-02,ST02,P040,2,355.4,0.0,710.8
SL0027108,2025-11-02,ST03,P040,1,355.4,0.0,355.4
SL0027109,2025-11-03,ST01,P001,1,189.35,0.0,189.35
SL0027110,2025-11-03,ST02,P001,1,189.35,0.0,189.35
SL0027111,2025-11-03,ST03,P001,2,189.35,0.15,321.9
SL0027112,2025-11-03,ST05,P001,5,189.35,0.0,946.75
SL0027113,2025-11-03,ST01,P002,2,231.35,0.0,462.7
SL0027114,2025-11-03,ST02,P002,3,231.35,0.0,694.05
SL0027115,2025-11-03,ST03,P002,1,231.35,0.0,231.35
SL0027116,2025-11-03,ST04,P002,3,231.35,0.1,624.64
SL0027117,2025-11-03,ST05,P002,4,231.35,0.2,740.32
SL0027118,2025-11-03,ST05,P003,1,346.79,0.0,346.79
SL0027119,2025-11-03,ST01,P004,2,422.17,0.0,844.34
SL0027120,2025-11-03,ST02,P004,2,422.17,0.0,844.34
SL0027121,2025-11-03,ST03,P004,2,422.17,0.0,844.34
SL0027122,2025-11-03,ST04,P004,1,422.17,0.0,422.17
SL0027123,2025-11-03,ST01,P005,4,83.01,0.0,332.04
SL0027124,2025-11-03,ST02,P005,1,83.01,0.0,83.01
SL0027125,2025-11-03,ST03,P005,2,83.01,0.0,166.02
SL0027126,2025-11-03,ST04,P005,1,83.01,0.0,83.01
SL0027127,2025-11-03,ST05,P005,1,83.01,0.0,83.01
SL0027128,2025-11-03,ST02,P006,2,135.12,0.0,270.24
SL0027129,2025-11-03,ST03,P006,1,135.12,0.0,135.12
SL0027130,2025-11-03,ST04,P006,1,135.12,0.0,135.12
SL0027131,2025-11-03,ST05,P007,2,152.45,0.0,304.9
SL0027132,2025-11-03,ST01,P008,1,188.95,0.0,188.95
SL0027133,2025-11-03,ST05,P008,1,188.95,0.0,188.95
SL0027134,2025-11-03,ST01,P009,1,145.99,0.0,145.99
SL0027135,2025-11-03,ST01,P010,3,128.04,0.0,384.12
SL0027136,2025-11-03,ST03,P010,1,128.04,0.15,108.83
SL0027137,2025-11-03,ST01,P011,1,151.69,0.0,151.69
SL0027138,2025-11-03,ST02,P011,1,151.69,0.1,136.52
SL0027139,2025-11-03,ST03,P011,6,151.69,0.0,910.14
SL0027140,2025-11-03,ST04,P011,1,151.69,0.0,151.69
SL0027141,2025-11-03,ST01,P012,1,125.68,0.0,125.68
SL0027142,2025-11-03,ST02,P012,1,125.68,0.2,100.54
SL0027143,2025-11-03,ST03,P012,3,125.68,0.0,377.04
SL0027144,2025-11-03,ST04,P012,1,125.68,0.1,113.11
SL0027145,2025-11-03,ST05,P012,1,125.68,0.15,106.83
SL0027146,2025-11-03,ST01,P013,2,180.45,0.0,360.9
SL0027147,2025-11-03,ST01,P014,3,419.58,0.0,1258.74
SL0027148,2025-11-03,ST02,P014,9,419.58,0.15,3209.79
SL0027149,2025-11-03,ST03,P014,1,419.58,0.0,419.58
SL0027150,2025-11-03,ST04,P014,1,419.58,0.0,419.58
SL0027151,2025-11-03,ST01,P015,1,38.69,0.0,38.69
SL0027152,2025-11-03,ST02,P015,2,38.69,0.0,77.38
SL0027153,2025-11-03,ST04,P015,2,38.69,0.0,77.38
SL0027154,2025-11-03,ST01,P016,4,384.31,0.0,1537.24
SL0027155,2025-11-03,ST03,P016,2,384.31,0.2,614.9
SL0027156,2025-11-03,ST05,P016,4,384.31,0.0,1537.24
SL0027157,2025-11-03,ST01,P017,4,63.29,0.0,253.16
SL0027158,2025-11-03,ST02,P017,4,63.29,0.0,253.16
SL0027159,2025-11-03,ST04,P017,3,63.29,0.0,189.87
SL0027160,2025-11-03,ST05,P017,5,63.29,0.0,316.45
SL0027161,2025-11-03,ST01,P018,1,102.27,0.0,102.27
SL0027162,2025-11-03,ST01,P019,2,319.37,0.0,638.74
SL0027163,2025-11-03,ST04,P019,1,319.37,0.0,319.37
SL0027164,2025-11-03,ST01,P020,1,77.4,0.0,77.4
SL0027165,2025-11-03,ST05,P020,2,77.4,0.0,154.8
SL0027166,2025-11-03,ST02,P021,1,56.27,0.0,56.27
SL0027167,2025-11-03,ST03,P021,1,56.27,0.0,56.27
SL0027168,2025-11-03,ST05,P021,1,56.27,0.0,56.27
SL0027169,2025-11-03,ST01,P022,1,211.96,0.0,211.96
SL0027170,2025-11-03,ST02,P022,1,211.96,0.0,211.96
SL0027171,2025-11-03,ST03,P022,1,211.96,0.0,211.96
SL0027172,2025-11-03,ST05,P022,7,211.96,0.0,1483.72
SL0027173,2025-11-03,ST03,P023,1,74.49,0.0,74.49
SL0027174,2025-11-03,ST01,P024,1,97.74,0.0,97.74
SL0027175,2025-11-03,ST02,P024,4,97.74,0.0,390.96
SL0027176,2025-11-03,ST03,P024,2,97.74,0.0,195.48
SL0027177,2025-11-03,ST04,P024,1,97.74,0.0,97.74
SL0027178,2025-11-03,ST05,P024,3,97.74,0.0,293.22
SL0027179,2025-11-03,ST03,P025,2,28.92,0.0,57.84
SL0027180,2025-11-03,ST01,P026,2,309.01,0.0,618.02
SL0027181,2025-11-03,ST02,P026,1,309.01,0.0,309.01
SL0027182,2025-11-03,ST04,P026,1,309.01,0.0,309.01
SL0027183,2025-11-03,ST05,P026,1,309.01,0.0,309.01
SL0027184,2025-11-03,ST01,P027,3,374.73,0.0,1124.19
SL0027185,2025-11-03,ST03,P027,1,374.73,0.0,374.73
SL0027186,2025-11-03,ST05,P027,2,374.73,0.0,749.46
SL0027187,2025-11-03,ST04,P028,1,402.15,0.0,402.15
SL0027188,2025-11-03,ST05,P028,6,402.15,0.0,2412.9
SL0027189,2025-11-03,ST03,P029,3,267.81,0.15,682.92
SL0027190,2025-11-03,ST01,P030,1,114.88,0.0,114.88
SL0027191,2025-11-03,ST04,P030,1,114.88,0.0,114.88
SL0027192,2025-11-03,ST05,P030,1,114.88,0.0,114.88
SL0027193,2025-11-03,ST02,P031,1,364.57,0.1,328.11
SL0027194,2025-11-03,ST02,P033,1,96.03,0.0,96.03
SL0027195,2025-11-03,ST03,P033,1,96.03,0.0,96.03
SL0027196,2025-11-03,ST04,P033,1,96.03,0.0,96.03
SL0027197,2025-11-03,ST05,P033,3,96.03,0.0,288.09
SL0027198,2025-11-03,ST02,P034,3,186.14,0.0,558.42
SL0027199,2025-11-03,ST03,P034,2,186.14,0.0,372.28
SL0027200,2025-11-03,ST04,P034,1,186.14,0.15,158.22
SL0027201,2025-11-03,ST05,P034,1,186.14,0.1,167.53
SL0027202,2025-11-03,ST01,P035,1,235.26,0.0,235.26
SL0027203,2025-11-03,ST03,P035,3,235.26,0.0,705.78
SL0027204,2025-11-03,ST01,P036,2,241.71,0.0,483.42
SL0027205,2025-11-03,ST03,P036,1,241.71,0.0,241.71
SL0027206,2025-11-03,ST04,P036,1,241.71,0.1,217.54
SL0027207,2025-11-03,ST05,P036,1,241.71,0.0,241.71
SL0027208,2025-11-03,ST01,P037,1,156.54,0.15,133.06
SL0027209,2025-11-03,ST02,P037,1,156.54,0.0,156.54
SL0027210,2025-11-03,ST03,P037,1,156.54,0.0,156.54
SL0027211,2025-11-03,ST05,P037,1,156.54,0.15,133.06
SL0027212,2025-11-03,ST01,P039,1,126.2,0.0,126.2
SL0027213,2025-11-03,ST02,P039,1,126.2,0.0,126.2
SL0027214,2025-11-03,ST05,P039,1,126.2,0.0,126.2
SL0027215,2025-11-03,ST02,P040,1,355.4,0.0,355.4
SL0027216,2025-11-04,ST02,P001,1,189.35,0.0,189.35
SL0027217,2025-11-04,ST03,P001,1,189.35,0.0,189.35
SL0027218,2025-11-04,ST01,P002,2,231.35,0.1,416.43
SL0027219,2025-11-04,ST02,P002,1,231.35,0.2,185.08
SL0027220,2025-11-04,ST03,P002,2,231.35,0.0,462.7
SL0027221,2025-11-04,ST04,P002,2,231.35,0.0,462.7
SL0027222,2025-11-04,ST05,P002,1,231.35,0.0,231.35
SL0027223,2025-11-04,ST02,P003,2,346.79,0.0,693.58
SL0027224,2025-11-04,ST04,P003,1,346.79,0.0,346.79
SL0027225,2025-11-04,ST05,P003,2,346.79,0.0,693.58
SL0027226,2025-11-04,ST02,P004,2,422.17,0.0,844.34
SL0027227,2025-11-04,ST03,P004,2,422.17,0.0,844.34
SL0027228,2025-11-04,ST01,P005,3,83.01,0.0,249.03
SL0027229,2025-11-04,ST02,P005,1,83.01,0.0,83.01
SL0027230,2025-11-04,ST03,P005,1,83.01,0.0,83.01
SL0027231,2025-11-04,ST05,P005,2,83.01,0.0,166.02
SL0027232,2025-11-04,ST01,P006,3,135.12,0.2,324.29
SL0027233,2025-11-04,ST02,P006,1,135.12,0.0,135.12
SL0027234,2025-11-04,ST05,P008,1,188.95,0.1,170.06
SL0027235,2025-11-04,ST04,P009,1,145.99,0.0,145.99
SL0027236,2025-11-04,ST05,P009,1,145.99,0.1,131.39
SL0027237,2025-11-04,ST01,P010,2,128.04,0.0,256.08
SL0027238,2025-11-04,ST04,P010,1,128.04,0.0,128.04
SL0027239,2025-11-04,ST05,P010,2,128.04,0.0,256.08
SL0027240,2025-11-04,ST01,P011,1,151.69,0.0,151.69
SL0027241,2025-11-04,ST02,P011,1,151.69,0.0,151.69
SL0027242,2025-11-04,ST03,P011,2,151.69,0.0,303.38
SL0027243,2025-11-04,ST04,P011,1,151.69,0.0,151.69
SL0027244,2025-11-04,ST05,P011,1,151.69,0.0,151.69
SL0027245,2025-11-04,ST01,P012,3,125.68,0.0,377.04
SL0027246,2025-11-04,ST03,P012,3,125.68,0.0,377.04
SL0027247,2025-11-04,ST04,P012,1,125.68,0.0,125.68
SL0027248,2025-11-04,ST05,P012,1,125.68,0.0,125.68
SL0027249,2025-11-04,ST01,P013,1,180.45,0.1,162.4
SL0027250,2025-11-04,ST03,P013,2,180.45,0.0,360.9
SL0027251,2025-11-04,ST04,P013,1,180.45,0.0,180.45
SL0027252,2025-11-04,ST01,P014,1,419.58,0.0,419.58
SL0027253,2025-11-04,ST02,P014,2,419.58,0.0,839.16
SL0027254,2025-11-04,ST03,P014,2,419.58,0.0,839.16
SL0027255,2025-11-04,ST04,P014,3,419.58,0.0,1258.74
SL0027256,2025-11-04,ST05,P014,1,419.58,0.0,419.58
SL0027257,2025-11-04,ST01,P015,3,38.69,0.0,116.07
SL0027258,2025-11-04,ST02,P015,3,38.69,0.0,116.07
SL0027259,2025-11-04,ST03,P015,1,38.69,0.0,38.69
SL0027260,2025-11-04,ST01,P016,3,384.31,0.0,1152.93
SL0027261,2025-11-04,ST02,P016,1,384.31,0.1,345.88
SL0027262,2025-11-04,ST03,P016,2,384.31,0.0,768.62
SL0027263,2025-11-04,ST05,P016,2,384.31,0.15,653.33
SL0027264,2025-11-04,ST01,P017,2,63.29,0.0,126.58
SL0027265,2025-11-04,ST02,P017,1,63.29,0.0,63.29
SL0027266,2025-11-04,ST04,P017,1,63.29,0.0,63.29
SL0027267,2025-11-04,ST05,P017,2,63.29,0.2,101.26
SL0027268,2025-11-04,ST01,P018,2,102.27,0.0,204.54
SL0027269,2025-11-04,ST02,P018,1,102.27,0.1,92.04
SL0027270,2025-11-04,ST02,P019,1,319.37,0.0,319.37
SL0027271,2025-11-04,ST05,P019,3,319.37,0.0,958.11
SL0027272,2025-11-04,ST01,P020,2,77.4,0.0,154.8
SL0027273,2025-11-04,ST05,P020,2,77.4,0.0,154.8
SL0027274,2025-11-04,ST02,P021,1,56.27,0.0,56.27
SL0027275,2025-11-04,ST04,P021,4,56.27,0.0,225.08
SL0027276,2025-11-04,ST05,P021,1,56.27,0.0,56.27
SL0027277,2025-11-04,ST01,P022,2,211.96,0.0,423.92
SL0027278,2025-11-04,ST02,P022,1,211.96,0.0,211.96
SL0027279,2025-11-04,ST03,P022,1,211.96,0.0,211.96
SL0027280,2025-11-04,ST04,P022,1,211.96,0.0,211.96
SL0027281,2025-11-04,ST05,P022,1,211.96,0.1,190.76
SL0027282,2025-11-04,ST02,P023,2,74.49,0.1,134.08
SL0027283,2025-11-04,ST05,P023,2,74.49,0.1,134.08
SL0027284,2025-11-04,ST01,P024,4,97.74,0.0,390.96
SL0027285,2025-11-04,ST02,P024,3,97.74,0.0,293.22
SL0027286,2025-11-04,ST03,P024,3,97.74,0.0,293.22
SL0027287,2025-11-04,ST04,P024,5,97.74,0.0,488.7
SL0027288,2025-11-04,ST05,P024,4,97.74,0.0,390.96
SL0027289,2025-11-04,ST02,P025,1,28.92,0.0,28.92
SL0027290,2025-11-04,ST03,P025,1,28.92,0.0,28.92
SL0027291,2025-11-04,ST04,P025,3,28.92,0.0,86.76
SL0027292,2025-11-04,ST05,P025,1,28.92,0.0,28.92
SL0027293,2025-11-04,ST01,P026,3,309.01,0.0,927.03
SL0027294,2025-11-04,ST02,P026,2,309.01,0.0,618.02
SL0027295,2025-11-04,ST03,P026,1,309.01,0.0,309.01
SL0027296,2025-11-04,ST04,P026,1,309.01,0.0,309.01
SL0027297,2025-11-04,ST01,P027,1,374.73,0.0,374.73
SL0027298,2025-11-04,ST04,P027,1,374.73,0.0,374.73
SL0027299,2025-11-04,ST05,P027,1,374.73,0.0,374.73
SL0027300,2025-11-04,ST02,P028,10,402.15,0.0,4021.5
SL0027301,2025-11-04,ST04,P028,1,402.15,0.0,402.15
SL0027302,2025-11-04,ST01,P030,3,114.88,0.0,344.64
SL0027303,2025-11-04,ST03,P030,3,114.88,0.1,310.18
SL0027304,2025-11-04,ST05,P030,2,114.88,0.0,229.76
SL0027305,2025-11-04,ST01,P031,1,364.57,0.0,364.57
SL0027306,2025-11-04,ST01,P032,1,152.52,0.2,122.02
SL0027307,2025-11-04,ST01,P033,2,96.03,0.0,192.06
SL0027308,2025-11-04,ST05,P033,1,96.03,0.2,76.82
SL0027309,2025-11-04,ST01,P034,2,186.14,0.0,372.28
SL0027310,2025-11-04,ST02,P034,2,186.14,0.0,372.28
SL0027311,2025-11-04,ST05,P034,2,186.14,0.0,372.28
SL0027312,2025-11-04,ST01,P035,1,235.26,0.0,235.26
SL0027313,2025-11-04,ST01,P036,1,241.71,0.0,241.71
